signal_time,entry_time,exit_time,signal,confidence,pred_class,actual_direction,entry_price,exit_price,pips,win,pred_dir,correct
2024-08-06 05:40:00,2024-08-06 05:45:00,2024-08-06 13:45:00,SELL,0.9805416,0,-1,1.09526,1.09135,37.0999999999988,1,-1,1
2024-08-06 05:45:00,2024-08-06 05:50:00,2024-08-06 13:50:00,SELL,0.98414755,0,-1,1.09525,1.09109,39.600000000001856,1,-1,1
2024-08-06 05:50:00,2024-08-06 05:55:00,2024-08-06 13:55:00,SELL,0.9853452,0,-1,1.09524,1.09051,45.29999999999923,1,-1,1
2024-08-06 05:55:00,2024-08-06 06:00:00,2024-08-06 14:00:00,SELL,0.9737299,0,-1,1.09519,1.09105,39.400000000000546,1,-1,1
2024-08-06 06:00:00,2024-08-06 06:05:00,2024-08-06 14:05:00,SELL,0.98186505,0,-1,1.09526,1.09153,35.30000000000033,1,-1,1
2024-08-06 06:05:00,2024-08-06 06:10:00,2024-08-06 14:10:00,SELL,0.9593163,0,-1,1.09537,1.09156,36.09999999999891,1,-1,1
2024-08-06 06:10:00,2024-08-06 06:15:00,2024-08-06 14:15:00,SELL,0.9672481,0,-1,1.09536,1.09157,35.89999999999982,1,-1,1
2024-08-06 06:15:00,2024-08-06 06:20:00,2024-08-06 14:20:00,SELL,0.965313,0,-1,1.09535,1.09156,35.89999999999982,1,-1,1
2024-08-06 06:20:00,2024-08-06 06:25:00,2024-08-06 14:25:00,SELL,0.93561846,0,-1,1.09532,1.09184,32.80000000000172,1,-1,1
2024-08-06 06:25:00,2024-08-06 06:30:00,2024-08-06 14:30:00,SELL,0.8136359,0,-1,1.09534,1.0919,32.399999999999096,1,-1,1
2024-08-06 06:30:00,2024-08-06 06:35:00,2024-08-06 14:35:00,SELL,0.6480407,0,-1,1.0953,1.09184,32.600000000000406,1,-1,1
2024-08-06 06:35:00,2024-08-06 06:40:00,2024-08-06 14:40:00,SELL,0.7855968,0,-1,1.09506,1.09236,24.999999999999467,1,-1,1
2024-08-06 07:30:00,2024-08-06 07:35:00,2024-08-06 15:35:00,BUY,0.8391891,2,1,1.09438,1.09238,-21.999999999999797,0,1,1
2024-08-06 07:35:00,2024-08-06 07:40:00,2024-08-06 15:40:00,BUY,0.9556922,2,1,1.09428,1.09263,-18.499999999999073,0,1,1
2024-08-06 07:40:00,2024-08-06 07:45:00,2024-08-06 15:45:00,BUY,0.96313876,2,1,1.0939,1.09298,-11.200000000000099,0,1,1
2024-08-06 07:45:00,2024-08-06 07:50:00,2024-08-06 15:50:00,BUY,0.99153847,2,1,1.09376,1.09334,-6.200000000000649,0,1,1
2024-08-06 07:50:00,2024-08-06 07:55:00,2024-08-06 15:55:00,BUY,0.9969664,2,1,1.09386,1.09337,-6.900000000000794,0,1,1
2024-08-06 07:55:00,2024-08-06 08:00:00,2024-08-06 16:00:00,BUY,0.9967625,2,1,1.09389,1.09287,-12.199999999999989,0,1,1
2024-08-06 08:00:00,2024-08-06 08:05:00,2024-08-06 16:05:00,BUY,0.99653995,2,1,1.09356,1.09312,-6.399999999999739,0,1,1
2024-08-06 08:05:00,2024-08-06 08:10:00,2024-08-06 16:10:00,BUY,0.98729116,2,1,1.09362,1.09299,-8.300000000001084,0,1,1
2024-08-06 08:10:00,2024-08-06 08:15:00,2024-08-06 16:15:00,BUY,0.99529994,2,1,1.0936,1.093,-7.999999999999119,0,1,1
2024-08-06 08:15:00,2024-08-06 08:20:00,2024-08-06 16:20:00,BUY,0.9949214,2,1,1.09385,1.09321,-8.399999999999519,0,1,1
2024-08-06 08:20:00,2024-08-06 08:25:00,2024-08-06 16:25:00,BUY,0.97990555,2,1,1.09368,1.09284,-10.399999999999299,0,1,1
2024-08-06 08:25:00,2024-08-06 08:30:00,2024-08-06 16:30:00,BUY,0.8945589,2,1,1.09368,1.09285,-10.299999999998644,0,1,1
2024-08-06 08:40:00,2024-08-06 08:45:00,2024-08-06 16:45:00,BUY,0.9554818,2,1,1.09274,1.09251,-4.299999999999304,0,1,1
2024-08-06 08:45:00,2024-08-06 08:50:00,2024-08-06 16:50:00,BUY,0.98830324,2,1,1.09226,1.09233,-1.2999999999996348,0,1,1
2024-08-06 08:50:00,2024-08-06 08:55:00,2024-08-06 16:55:00,BUY,0.99888664,2,1,1.09232,1.09251,-0.09999999999843467,0,1,1
2024-08-06 08:55:00,2024-08-06 09:00:00,2024-08-06 17:00:00,BUY,0.9981668,2,1,1.09267,1.09238,-4.900000000001015,0,1,1
2024-08-06 09:00:00,2024-08-06 09:05:00,2024-08-06 17:05:00,BUY,0.98863876,2,1,1.09217,1.09218,-1.900000000001345,0,1,1
2024-08-06 09:05:00,2024-08-06 09:10:00,2024-08-06 17:10:00,BUY,0.9927336,2,1,1.09264,1.09212,-7.200000000000539,0,1,1
2024-08-06 09:10:00,2024-08-06 09:15:00,2024-08-06 17:15:00,BUY,0.9703738,2,1,1.09266,1.09252,-3.4000000000000696,0,1,1
2024-08-06 09:15:00,2024-08-06 09:20:00,2024-08-06 17:20:00,BUY,0.9546198,2,1,1.09268,1.09299,1.0999999999983245,1,1,1
2024-08-06 09:20:00,2024-08-06 09:25:00,2024-08-06 17:25:00,BUY,0.96616423,2,1,1.09301,1.0929,-3.1000000000003247,0,1,1
2024-08-06 09:25:00,2024-08-06 09:30:00,2024-08-06 17:30:00,BUY,0.96856356,2,1,1.09315,1.09302,-3.2999999999994145,0,1,1
2024-08-06 09:30:00,2024-08-06 09:35:00,2024-08-06 17:35:00,BUY,0.88510096,2,1,1.09336,1.09296,-6.00000000000156,0,1,1
2024-08-06 09:35:00,2024-08-06 09:40:00,2024-08-06 17:40:00,BUY,0.6379238,2,1,1.09296,1.0925,-6.599999999998829,0,1,1
2024-08-06 09:45:00,2024-08-06 09:50:00,2024-08-06 17:50:00,BUY,0.7004024,2,0,1.0929,1.09282,-2.80000000000058,0,1,0
2024-08-06 10:05:00,2024-08-06 10:10:00,2024-08-06 18:10:00,BUY,0.78998715,2,1,1.09207,1.09248,2.0999999999982144,1,1,1
2024-08-06 10:10:00,2024-08-06 10:15:00,2024-08-06 18:15:00,BUY,0.8088273,2,1,1.09149,1.09269,9.999999999998899,1,1,1
2024-08-06 10:15:00,2024-08-06 10:20:00,2024-08-06 18:20:00,BUY,0.78661716,2,1,1.09148,1.09253,8.500000000000174,1,1,1
2024-08-06 10:20:00,2024-08-06 10:25:00,2024-08-06 18:25:00,BUY,0.78409606,2,1,1.09156,1.09253,7.699999999999374,1,1,1
2024-08-06 10:35:00,2024-08-06 10:40:00,2024-08-06 18:40:00,BUY,0.64267063,2,1,1.09109,1.09244,11.500000000002064,1,1,1
2024-08-06 10:40:00,2024-08-06 10:45:00,2024-08-06 18:45:00,BUY,0.8438841,2,1,1.09129,1.09238,8.899999999998354,1,1,1
2024-08-06 10:45:00,2024-08-06 10:50:00,2024-08-06 18:50:00,BUY,0.93752176,2,1,1.09126,1.09235,8.900000000000574,1,1,1
2024-08-06 10:50:00,2024-08-06 10:55:00,2024-08-06 18:55:00,BUY,0.8325701,2,1,1.09148,1.09259,9.099999999999664,1,1,1
2024-08-06 10:55:00,2024-08-06 11:00:00,2024-08-06 19:00:00,BUY,0.6547816,2,1,1.09115,1.09254,11.900000000000244,1,1,1
2024-08-06 11:00:00,2024-08-06 11:05:00,2024-08-06 19:05:00,BUY,0.8962484,2,1,1.09089,1.09269,16.00000000000046,1,1,1
2024-08-06 11:05:00,2024-08-06 11:10:00,2024-08-06 19:10:00,BUY,0.88648266,2,1,1.09106,1.09284,15.800000000001369,1,1,1
2024-08-06 11:10:00,2024-08-06 11:15:00,2024-08-06 19:15:00,BUY,0.9556503,2,1,1.09114,1.09295,16.100000000001113,1,1,1
2024-08-06 11:15:00,2024-08-06 11:20:00,2024-08-06 19:20:00,BUY,0.966446,2,1,1.09118,1.09304,16.599999999999948,1,1,1
2024-08-06 11:20:00,2024-08-06 11:25:00,2024-08-06 19:25:00,BUY,0.9301302,2,1,1.09083,1.09308,20.500000000001073,1,1,1
2024-08-06 11:25:00,2024-08-06 11:30:00,2024-08-06 19:30:00,BUY,0.80238765,2,1,1.09099,1.09326,20.700000000000163,1,1,1
2024-08-06 13:00:00,2024-08-06 13:05:00,2024-08-06 21:05:00,SELL,0.94793737,0,0,1.09127,1.09307,-20.000000000000018,0,-1,0
2024-08-06 14:25:00,2024-08-06 14:30:00,2024-08-06 22:30:00,BUY,0.8312062,2,1,1.09186,1.0931,10.399999999999299,1,1,1
2024-08-06 14:30:00,2024-08-06 14:35:00,2024-08-06 22:35:00,BUY,0.90251434,2,1,1.0919,1.0931,9.999999999998899,1,1,1
2024-08-06 14:35:00,2024-08-06 14:40:00,2024-08-06 22:40:00,BUY,0.72787493,2,1,1.09184,1.09285,8.100000000001994,1,1,1
2024-08-06 14:40:00,2024-08-06 14:45:00,2024-08-06 22:45:00,BUY,0.9466148,2,1,1.09236,1.09279,2.2999999999995246,1,1,1
2024-08-06 14:45:00,2024-08-06 14:50:00,2024-08-06 22:50:00,BUY,0.9208996,2,1,1.09215,1.09285,5.00000000000167,1,1,1
2024-08-06 14:50:00,2024-08-06 14:55:00,2024-08-06 22:55:00,BUY,0.8994743,2,1,1.09224,1.09286,4.199999999998649,1,1,1
2024-08-06 14:55:00,2024-08-06 15:00:00,2024-08-06 23:00:00,BUY,0.9250182,2,1,1.09185,1.09295,9.00000000000123,1,1,1
2024-08-06 15:00:00,2024-08-06 15:05:00,2024-08-06 23:05:00,BUY,0.98506457,2,1,1.09205,1.09302,7.7000000000015945,1,1,1
2024-08-06 15:05:00,2024-08-06 15:10:00,2024-08-06 23:10:00,BUY,0.9873576,2,1,1.09228,1.09289,4.100000000000215,1,1,1
2024-08-06 15:10:00,2024-08-06 15:15:00,2024-08-06 23:15:00,BUY,0.99672973,2,1,1.09224,1.09292,4.799999999998139,1,1,1
2024-08-06 15:15:00,2024-08-06 15:20:00,2024-08-06 23:20:00,BUY,0.99854195,2,1,1.09252,1.093,2.80000000000058,1,1,1
2024-08-06 15:20:00,2024-08-06 15:25:00,2024-08-06 23:25:00,BUY,0.9981887,2,1,1.09255,1.09305,3.00000000000189,1,1,1
2024-08-06 15:25:00,2024-08-06 15:30:00,2024-08-06 23:30:00,BUY,0.99743015,2,1,1.0926,1.09288,0.8000000000008001,1,1,1
2024-08-06 15:30:00,2024-08-06 15:35:00,2024-08-06 23:35:00,BUY,0.99382246,2,1,1.09234,1.09287,3.2999999999994145,1,1,1
2024-08-06 15:35:00,2024-08-06 15:40:00,2024-08-06 23:40:00,BUY,0.993112,2,1,1.09238,1.09287,2.900000000001235,1,1,1
2024-08-06 15:40:00,2024-08-06 15:45:00,2024-08-06 23:45:00,BUY,0.99309057,2,1,1.09264,1.09295,1.100000000000545,1,1,1
2024-08-06 15:45:00,2024-08-06 15:50:00,2024-08-06 23:50:00,BUY,0.9798124,2,1,1.09297,1.09314,-0.2999999999997449,0,1,1
2024-08-06 15:50:00,2024-08-06 15:55:00,2024-08-06 23:55:00,BUY,0.87513644,2,0,1.09338,1.09294,-6.399999999999739,0,1,0
2024-08-06 16:35:00,2024-08-06 16:40:00,2024-08-07 00:40:00,SELL,0.8031786,0,-1,1.09263,1.09263,-1.9999999999997797,0,-1,1
2024-08-06 16:40:00,2024-08-06 16:45:00,2024-08-07 00:45:00,SELL,0.92515105,0,-1,1.09276,1.09266,-0.9999999999998899,0,-1,1
2024-08-06 16:45:00,2024-08-06 16:50:00,2024-08-07 00:50:00,SELL,0.9375653,0,-1,1.09251,1.09248,-1.6999999999978144,0,-1,1
2024-08-06 16:50:00,2024-08-06 16:55:00,2024-08-07 00:55:00,SELL,0.6588136,0,0,1.09234,1.09259,-4.499999999998394,0,-1,0
2024-08-06 17:35:00,2024-08-06 17:40:00,2024-08-07 01:40:00,BUY,0.7631222,2,1,1.09297,1.09259,-5.800000000000249,0,1,1
2024-08-06 17:40:00,2024-08-06 17:45:00,2024-08-07 01:45:00,BUY,0.9002195,2,1,1.09249,1.09267,-0.1999999999990898,0,1,1
2024-08-06 17:45:00,2024-08-06 17:50:00,2024-08-07 01:50:00,BUY,0.93974656,2,1,1.09254,1.09296,2.1999999999988695,1,1,1
2024-08-06 17:50:00,2024-08-06 17:55:00,2024-08-07 01:55:00,BUY,0.8001016,2,1,1.09282,1.09296,-0.5999999999994898,0,1,1
2024-08-06 17:55:00,2024-08-06 18:00:00,2024-08-07 02:00:00,BUY,0.8813221,2,1,1.09277,1.09291,-0.5999999999994898,0,1,1
2024-08-06 18:00:00,2024-08-06 18:05:00,2024-08-07 02:05:00,BUY,0.8026191,2,1,1.09268,1.09281,-0.700000000000145,0,1,1
2024-08-06 18:05:00,2024-08-06 18:10:00,2024-08-07 02:10:00,BUY,0.9004166,2,1,1.09247,1.09281,1.40000000000029,1,1,1
2024-08-06 18:10:00,2024-08-06 18:15:00,2024-08-07 02:15:00,BUY,0.9108488,2,1,1.09246,1.09248,-1.80000000000069,0,1,1
2024-08-06 18:15:00,2024-08-06 18:20:00,2024-08-07 02:20:00,BUY,0.92296404,2,1,1.09269,1.09252,-3.6999999999998145,0,1,1
2024-08-06 18:20:00,2024-08-06 18:25:00,2024-08-07 02:25:00,BUY,0.91500926,2,1,1.09253,1.09247,-2.5999999999992696,0,1,1
2024-08-06 18:25:00,2024-08-06 18:30:00,2024-08-07 02:30:00,BUY,0.8856546,2,1,1.09255,1.09219,-5.599999999998939,0,1,1
2024-08-06 18:30:00,2024-08-06 18:35:00,2024-08-07 02:35:00,BUY,0.8397997,2,1,1.09268,1.09196,-9.200000000000319,0,1,1
2024-08-06 21:20:00,2024-08-06 21:25:00,2024-08-07 05:25:00,SELL,0.6887996,0,-1,1.09299,1.09159,11.999999999998678,1,-1,1
2024-08-06 21:25:00,2024-08-06 21:30:00,2024-08-07 05:30:00,SELL,0.61551875,0,-1,1.09293,1.09146,12.699999999998823,1,-1,1
2024-08-07 00:20:00,2024-08-07 00:25:00,2024-08-07 08:25:00,BUY,0.81547135,2,1,1.09273,1.09214,-7.899999999998464,0,1,1
2024-08-07 00:25:00,2024-08-07 00:30:00,2024-08-07 08:30:00,BUY,0.65710896,2,1,1.09265,1.09238,-4.699999999999704,0,1,1
2024-08-07 00:30:00,2024-08-07 00:35:00,2024-08-07 08:35:00,BUY,0.7439892,2,-1,1.09263,1.09222,-6.099999999999994,0,1,0
2024-08-07 01:40:00,2024-08-07 01:45:00,2024-08-07 09:45:00,BUY,0.6411232,2,-1,1.0926,1.0926,-1.9999999999997797,0,1,0
2024-08-07 01:45:00,2024-08-07 01:50:00,2024-08-07 09:50:00,BUY,0.67681515,2,1,1.09267,1.09201,-8.60000000000083,0,1,1
2024-08-07 01:50:00,2024-08-07 01:55:00,2024-08-07 09:55:00,BUY,0.86662793,2,1,1.09296,1.09186,-12.999999999998568,0,1,1
2024-08-07 01:55:00,2024-08-07 02:00:00,2024-08-07 10:00:00,BUY,0.9600621,2,1,1.09296,1.09166,-14.999999999998348,0,1,1
2024-08-07 02:00:00,2024-08-07 02:05:00,2024-08-07 10:05:00,BUY,0.98996675,2,1,1.0929,1.09132,-17.799999999998928,0,1,1
2024-08-07 02:05:00,2024-08-07 02:10:00,2024-08-07 10:10:00,BUY,0.9973991,2,1,1.09282,1.09112,-18.999999999997907,0,1,1
2024-08-07 02:10:00,2024-08-07 02:15:00,2024-08-07 10:15:00,BUY,0.99680305,2,1,1.0928,1.09116,-18.400000000000638,0,1,1
2024-08-07 02:15:00,2024-08-07 02:20:00,2024-08-07 10:20:00,BUY,0.9984499,2,1,1.09247,1.09174,-9.300000000000974,0,1,1
2024-08-07 02:20:00,2024-08-07 02:25:00,2024-08-07 10:25:00,BUY,0.9995821,2,1,1.09253,1.09164,-10.900000000000354,0,1,1
2024-08-07 02:25:00,2024-08-07 02:30:00,2024-08-07 10:30:00,BUY,0.9998733,2,1,1.09246,1.09155,-11.099999999999444,0,1,1
2024-08-07 02:30:00,2024-08-07 02:35:00,2024-08-07 10:35:00,BUY,0.99995637,2,1,1.09221,1.09169,-7.199999999998319,0,1,1
2024-08-07 02:35:00,2024-08-07 02:40:00,2024-08-07 10:40:00,BUY,0.999734,2,1,1.09196,1.09128,-8.799999999999919,0,1,1
2024-08-07 02:40:00,2024-08-07 02:45:00,2024-08-07 10:45:00,BUY,0.99956506,2,1,1.09162,1.09126,-5.60000000000116,0,1,1
2024-08-07 02:45:00,2024-08-07 02:50:00,2024-08-07 10:50:00,BUY,0.9994598,2,1,1.09129,1.09121,-2.80000000000058,0,1,1
2024-08-07 02:50:00,2024-08-07 02:55:00,2024-08-07 10:55:00,BUY,0.99279165,2,1,1.09143,1.09134,-2.8999999999990145,0,1,1
2024-08-07 02:55:00,2024-08-07 03:00:00,2024-08-07 11:00:00,BUY,0.9256113,2,1,1.09183,1.09126,-7.7000000000015945,0,1,1
2024-08-07 06:50:00,2024-08-07 06:55:00,2024-08-07 14:55:00,BUY,0.8098142,2,1,1.0908,1.09187,8.699999999999264,1,1,1
2024-08-07 06:55:00,2024-08-07 07:00:00,2024-08-07 15:00:00,BUY,0.9070517,2,1,1.09101,1.0922,9.900000000000464,1,1,1
2024-08-07 07:00:00,2024-08-07 07:05:00,2024-08-07 15:05:00,BUY,0.89344585,2,1,1.09082,1.09216,11.400000000001409,1,1,1
2024-08-07 07:05:00,2024-08-07 07:10:00,2024-08-07 15:10:00,BUY,0.90637463,2,1,1.09117,1.09197,6.00000000000156,1,1,1
2024-08-07 07:15:00,2024-08-07 07:20:00,2024-08-07 15:20:00,BUY,0.61202526,2,0,1.09128,1.09221,7.299999999998974,1,1,0
2024-08-07 08:05:00,2024-08-07 08:10:00,2024-08-07 16:10:00,SELL,0.92904156,0,0,1.0914,1.09313,-19.299999999999873,0,-1,0
2024-08-07 08:10:00,2024-08-07 08:15:00,2024-08-07 16:15:00,SELL,0.7415041,0,-1,1.09158,1.09355,-21.700000000000053,0,-1,1
2024-08-07 08:15:00,2024-08-07 08:20:00,2024-08-07 16:20:00,SELL,0.98895055,0,-1,1.09193,1.09313,-13.999999999998458,0,-1,1
2024-08-07 08:20:00,2024-08-07 08:25:00,2024-08-07 16:25:00,SELL,0.99813086,0,-1,1.09191,1.09324,-15.300000000000313,0,-1,1
2024-08-07 08:25:00,2024-08-07 08:30:00,2024-08-07 16:30:00,SELL,0.9997373,0,-1,1.09215,1.09297,-10.200000000000209,0,-1,1
2024-08-07 08:30:00,2024-08-07 08:35:00,2024-08-07 16:35:00,SELL,0.9998988,0,-1,1.09238,1.09298,-8.00000000000134,0,-1,1
2024-08-07 08:35:00,2024-08-07 08:40:00,2024-08-07 16:40:00,SELL,0.9998659,0,-1,1.09223,1.09253,-4.999999999999449,0,-1,1
2024-08-07 08:40:00,2024-08-07 08:45:00,2024-08-07 16:45:00,SELL,0.9997756,0,-1,1.09243,1.09262,-3.8999999999989043,0,-1,1
2024-08-07 08:45:00,2024-08-07 08:50:00,2024-08-07 16:50:00,SELL,0.9998789,0,-1,1.09271,1.09263,-1.1999999999989797,0,-1,1
2024-08-07 08:50:00,2024-08-07 08:55:00,2024-08-07 16:55:00,SELL,0.9999677,0,-1,1.09236,1.09246,-2.9999999999996696,0,-1,1
2024-08-07 08:55:00,2024-08-07 09:00:00,2024-08-07 17:00:00,SELL,0.9999229,0,-1,1.09222,1.09224,-2.20000000000109,0,-1,1
2024-08-07 09:00:00,2024-08-07 09:05:00,2024-08-07 17:05:00,SELL,0.9992768,0,-1,1.09193,1.09233,-5.999999999999339,0,-1,1
2024-08-07 09:05:00,2024-08-07 09:10:00,2024-08-07 17:10:00,SELL,0.9870902,0,-1,1.09193,1.0926,-8.699999999999264,0,-1,1
2024-08-07 09:10:00,2024-08-07 09:15:00,2024-08-07 17:15:00,SELL,0.90355146,0,-1,1.09231,1.09238,-2.6999999999999247,0,-1,1
2024-08-07 09:15:00,2024-08-07 09:20:00,2024-08-07 17:20:00,SELL,0.77961105,0,-1,1.09253,1.09263,-2.9999999999996696,0,-1,1
2024-08-07 09:20:00,2024-08-07 09:25:00,2024-08-07 17:25:00,SELL,0.84356284,0,-1,1.09256,1.09245,-0.8999999999992347,0,-1,1
2024-08-07 09:25:00,2024-08-07 09:30:00,2024-08-07 17:30:00,SELL,0.8588783,0,-1,1.09268,1.09255,-0.6999999999979245,0,-1,1
2024-08-07 09:30:00,2024-08-07 09:35:00,2024-08-07 17:35:00,SELL,0.82031333,0,-1,1.0925,1.09223,0.700000000000145,1,-1,1
2024-08-07 10:05:00,2024-08-07 10:10:00,2024-08-07 18:10:00,BUY,0.7874909,2,1,1.09132,1.09209,5.699999999999594,1,1,1
2024-08-07 10:10:00,2024-08-07 10:15:00,2024-08-07 18:15:00,BUY,0.95290655,2,1,1.09111,1.09219,8.799999999999919,1,1,1
2024-08-07 10:15:00,2024-08-07 10:20:00,2024-08-07 18:20:00,BUY,0.98454803,2,1,1.09115,1.09255,11.999999999998678,1,1,1
2024-08-07 10:20:00,2024-08-07 10:25:00,2024-08-07 18:25:00,BUY,0.96831626,2,1,1.09175,1.0923,3.5000000000007248,1,1,1
2024-08-07 10:25:00,2024-08-07 10:30:00,2024-08-07 18:30:00,BUY,0.8243242,2,1,1.09164,1.09261,7.7000000000015945,1,1,1
2024-08-07 10:30:00,2024-08-07 10:35:00,2024-08-07 18:35:00,BUY,0.7878671,2,1,1.09155,1.09251,7.600000000000939,1,1,1
2024-08-07 10:35:00,2024-08-07 10:40:00,2024-08-07 18:40:00,BUY,0.87064254,2,0,1.09167,1.09233,4.60000000000127,1,1,0
2024-08-07 10:45:00,2024-08-07 10:50:00,2024-08-07 18:50:00,BUY,0.617962,2,0,1.09127,1.09219,7.200000000000539,1,1,0
2024-08-07 10:55:00,2024-08-07 11:00:00,2024-08-07 19:00:00,BUY,0.6044617,2,1,1.09137,1.0922,6.300000000001305,1,1,1
2024-08-07 11:00:00,2024-08-07 11:05:00,2024-08-07 19:05:00,BUY,0.77846277,2,1,1.09127,1.09203,5.60000000000116,1,1,1
2024-08-07 11:05:00,2024-08-07 11:10:00,2024-08-07 19:10:00,BUY,0.87135446,2,1,1.09099,1.09196,7.7000000000015945,1,1,1
2024-08-07 11:10:00,2024-08-07 11:15:00,2024-08-07 19:15:00,BUY,0.9517328,2,1,1.09138,1.09213,5.5000000000005045,1,1,1
2024-08-07 11:15:00,2024-08-07 11:20:00,2024-08-07 19:20:00,BUY,0.8381465,2,1,1.09127,1.09225,7.800000000000029,1,1,1
2024-08-07 11:20:00,2024-08-07 11:25:00,2024-08-07 19:25:00,BUY,0.90837294,2,0,1.09159,1.09214,3.5000000000007248,1,1,0
2024-08-07 13:30:00,2024-08-07 13:35:00,2024-08-07 21:35:00,BUY,0.9488091,2,1,1.0915,1.09215,4.500000000000615,1,1,1
2024-08-07 13:35:00,2024-08-07 13:40:00,2024-08-07 21:40:00,BUY,0.94395787,2,1,1.09153,1.09201,2.80000000000058,1,1,1
2024-08-07 13:40:00,2024-08-07 13:45:00,2024-08-07 21:45:00,BUY,0.9257564,2,1,1.09161,1.09211,2.9999999999996696,1,1,1
2024-08-07 13:45:00,2024-08-07 13:50:00,2024-08-07 21:50:00,BUY,0.94282603,2,1,1.09175,1.09218,2.2999999999995246,1,1,1
2024-08-07 13:50:00,2024-08-07 13:55:00,2024-08-07 21:55:00,BUY,0.950223,2,1,1.09193,1.0922,0.700000000000145,1,1,1
2024-08-07 13:55:00,2024-08-07 14:00:00,2024-08-07 22:00:00,BUY,0.93833596,2,0,1.09219,1.09183,-5.599999999998939,0,1,0
2024-08-07 14:35:00,2024-08-07 14:40:00,2024-08-07 22:40:00,SELL,0.78164816,0,-1,1.09209,1.0923,-4.100000000000215,0,-1,1
2024-08-07 14:40:00,2024-08-07 14:45:00,2024-08-07 22:45:00,SELL,0.9092778,0,-1,1.09175,1.09234,-7.900000000000684,0,-1,1
2024-08-07 14:45:00,2024-08-07 14:50:00,2024-08-07 22:50:00,SELL,0.93725693,0,-1,1.09145,1.09233,-10.799999999999699,0,-1,1
2024-08-07 14:50:00,2024-08-07 14:55:00,2024-08-07 22:55:00,SELL,0.9710968,0,-1,1.09162,1.09233,-9.099999999999664,0,-1,1
2024-08-07 14:55:00,2024-08-07 15:00:00,2024-08-07 23:00:00,SELL,0.99532324,0,-1,1.0919,1.09229,-5.899999999998684,0,-1,1
2024-08-07 15:00:00,2024-08-07 15:05:00,2024-08-07 23:05:00,SELL,0.9979614,0,-1,1.09219,1.09237,-3.8000000000004697,0,-1,1
2024-08-07 15:05:00,2024-08-07 15:10:00,2024-08-07 23:10:00,SELL,0.9998779,0,-1,1.09218,1.09228,-2.9999999999996696,0,-1,1
2024-08-07 15:10:00,2024-08-07 15:15:00,2024-08-07 23:15:00,SELL,0.9997235,0,-1,1.09197,1.09236,-5.899999999998684,0,-1,1
2024-08-07 15:15:00,2024-08-07 15:20:00,2024-08-07 23:20:00,SELL,0.9997589,0,-1,1.09234,1.09234,-1.9999999999997797,0,-1,1
2024-08-07 15:20:00,2024-08-07 15:25:00,2024-08-07 23:25:00,SELL,0.9997235,0,-1,1.09223,1.09254,-5.1000000000001044,0,-1,1
2024-08-07 15:25:00,2024-08-07 15:30:00,2024-08-07 23:30:00,SELL,0.9988422,0,-1,1.09247,1.09259,-3.1999999999987594,0,-1,1
2024-08-07 15:30:00,2024-08-07 15:35:00,2024-08-07 23:35:00,SELL,0.99851674,0,-1,1.09258,1.09257,-1.8999999999991246,0,-1,1
2024-08-07 15:35:00,2024-08-07 15:40:00,2024-08-07 23:40:00,SELL,0.99516726,0,-1,1.09276,1.0926,-0.40000000000040004,0,-1,1
2024-08-07 15:40:00,2024-08-07 15:45:00,2024-08-07 23:45:00,SELL,0.9947976,0,-1,1.09327,1.09264,4.299999999999304,1,-1,1
2024-08-07 15:45:00,2024-08-07 15:50:00,2024-08-07 23:50:00,SELL,0.9953382,0,-1,1.09316,1.0926,3.5999999999991594,1,-1,1
2024-08-07 15:50:00,2024-08-07 15:55:00,2024-08-07 23:55:00,SELL,0.99682426,0,-1,1.09286,1.09266,0.0,0,-1,1
2024-08-07 15:55:00,2024-08-07 16:00:00,2024-08-08 00:00:00,SELL,0.9980609,0,-1,1.09318,1.09275,2.2999999999995246,1,-1,1
2024-08-07 16:00:00,2024-08-07 16:05:00,2024-08-08 00:05:00,SELL,0.9983297,0,-1,1.09326,1.09289,1.7000000000000348,1,-1,1
2024-08-07 16:05:00,2024-08-07 16:10:00,2024-08-08 00:10:00,SELL,0.9986877,0,-1,1.09326,1.09295,1.0999999999983245,1,-1,1
2024-08-07 16:10:00,2024-08-07 16:15:00,2024-08-08 00:15:00,SELL,0.9989506,0,-1,1.09313,1.09313,-1.9999999999997797,0,-1,1
2024-08-07 16:15:00,2024-08-07 16:20:00,2024-08-08 00:20:00,SELL,0.9991875,0,-1,1.09354,1.09294,3.9999999999995595,1,-1,1
2024-08-07 16:20:00,2024-08-07 16:25:00,2024-08-08 00:25:00,SELL,0.9998173,0,-1,1.09314,1.09303,-0.8999999999992347,0,-1,1
2024-08-07 16:25:00,2024-08-07 16:30:00,2024-08-08 00:30:00,SELL,0.9996313,0,-1,1.09325,1.09315,-0.9999999999998899,0,-1,1
2024-08-07 16:30:00,2024-08-07 16:35:00,2024-08-08 00:35:00,SELL,0.9996031,0,-1,1.09296,1.0933,-5.399999999999849,0,-1,1
2024-08-07 16:35:00,2024-08-07 16:40:00,2024-08-08 00:40:00,SELL,0.99787843,0,-1,1.09297,1.0933,-5.299999999999194,0,-1,1
2024-08-07 16:40:00,2024-08-07 16:45:00,2024-08-08 00:45:00,SELL,0.99521893,0,-1,1.09255,1.0931,-7.500000000000284,0,-1,1
