pair,signal,entry_time,exit_time,entry_price,exit_price,bars_held,exit_reason,pips,win
EURUSD,SELL,2024-12-31 08:15:00,2024-12-31 13:15:00,1.04109,1.03896,59,RSI=17.4,19.799999999999653,1
EURUSD,BUY,2024-12-31 13:15:00,2024-12-31 21:20:00,1.03896,1.03597,96,Timeout,-31.400000000000478,0
EURUSD,BUY,2025-01-02 10:40:00,2025-01-02 18:45:00,1.0341,1.0261,96,Timeout,-81.50000000000007,0
EURUSD,SELL,2025-01-06 02:20:00,2025-01-06 10:25:00,1.03163,1.03436,96,Timeout,-28.799999999998988,0
EURUSD,SELL,2025-01-06 11:30:00,2025-01-06 14:25:00,1.04136,1.0363,34,RSI=18.2,49.10000000000064,1
EURUSD,SELL,2025-01-07 07:45:00,2025-01-07 15:15:00,1.04231,1.03679,89,RSI=14.1,53.69999999999969,1
EURUSD,BUY,2025-01-08 07:55:00,2025-01-08 16:00:00,1.03353,1.03017,96,Timeout,-35.10000000000029,0
EURUSD,BUY,2025-01-10 06:30:00,2025-01-10 08:05:00,1.02846,1.02947,18,RSI=80.5,8.600000000001774,1
EURUSD,SELL,2025-01-10 08:05:00,2025-01-10 13:40:00,1.02947,1.02348,66,RSI=11.2,58.40000000000162,1
EURUSD,BUY,2025-01-10 13:40:00,2025-01-10 21:45:00,1.02348,1.02443,96,Timeout,8.000000000000064,1
EURUSD,BUY,2025-01-13 03:55:00,2025-01-13 06:00:00,1.02186,1.02193,24,RSI=81.0,-0.7999999999998552,0
EURUSD,BUY,2025-01-13 09:30:00,2025-01-13 13:45:00,1.01868,1.02121,50,RSI=85.9,23.799999999999212,1
EURUSD,SELL,2025-01-13 22:30:00,2025-01-14 00:50:00,1.02548,1.02479,27,RSI=11.5,5.399999999998574,1
EURUSD,BUY,2025-01-15 16:40:00,2025-01-16 00:45:00,1.02759,1.02978,96,Timeout,20.399999999999142,1
EURUSD,SELL,2025-01-21 14:25:00,2025-01-21 19:50:00,1.03922,1.04172,64,RSI=15.7,-26.499999999999467,0
EURUSD,BUY,2025-01-21 23:20:00,2025-01-22 07:25:00,1.04012,1.04133,96,Timeout,10.600000000001554,1
EURUSD,SELL,2025-01-22 10:05:00,2025-01-22 12:35:00,1.04459,1.04357,29,RSI=18.5,8.699999999997988,1
EURUSD,SELL,2025-01-23 09:55:00,2025-01-23 15:30:00,1.04135,1.0395,66,RSI=19.6,16.999999999999073,1
EURUSD,BUY,2025-01-23 15:30:00,2025-01-23 17:55:00,1.0395,1.04345,28,RSI=80.4,37.99999999999898,1
EURUSD,SELL,2025-01-24 08:35:00,2025-01-24 10:40:00,1.04896,1.04873,24,RSI=17.9,0.7999999999995244,1
EURUSD,SELL,2025-01-24 15:10:00,2025-01-24 18:50:00,1.05078,1.04969,43,RSI=15.5,9.400000000000354,1
EURUSD,BUY,2025-01-27 23:30:00,2025-01-28 05:50:00,1.04454,1.0437,75,RSI=81.0,-9.899999999999519,0
EURUSD,BUY,2025-01-29 07:35:00,2025-01-29 15:40:00,1.04203,1.04152,96,Timeout,-6.600000000000104,0
EURUSD,SELL,2025-01-29 15:50:00,2025-01-29 23:55:00,1.04226,1.04247,96,Timeout,-3.600000000000435,0
EURUSD,SELL,2025-01-30 14:05:00,2025-01-30 20:45:00,1.04465,1.03889,79,RSI=17.6,56.09999999999987,1
EURUSD,SELL,2025-01-31 07:50:00,2025-01-31 08:55:00,1.04023,1.03848,12,RSI=18.0,15.999999999999183,1
EURUSD,BUY,2025-01-31 08:55:00,2025-01-31 16:35:00,1.03848,1.03987,91,RSI=80.2,12.400000000000023,1
EURUSD,SELL,2025-01-31 16:40:00,2025-01-31 18:40:00,1.04026,1.03719,23,RSI=14.7,29.19999999999906,1
EURUSD,BUY,2025-02-02 22:15:00,2025-02-03 05:40:00,1.02542,1.02377,88,RSI=87.7,-17.999999999999293,0
EURUSD,BUY,2025-02-04 05:20:00,2025-02-04 06:30:00,1.02816,1.02947,13,RSI=83.1,11.600000000001444,1
EURUSD,SELL,2025-02-04 08:25:00,2025-02-04 12:10:00,1.03265,1.03204,44,RSI=15.4,4.599999999999994,1
EURUSD,SELL,2025-02-05 15:10:00,2025-02-05 19:55:00,1.0426,1.04066,56,RSI=14.8,17.900000000000528,1
EURUSD,BUY,2025-02-06 08:35:00,2025-02-06 16:40:00,1.03631,1.03739,96,Timeout,9.299999999999699,1
EURUSD,BUY,2025-02-07 01:20:00,2025-02-07 08:05:00,1.03769,1.03911,80,RSI=84.1,12.699999999999768,1
EURUSD,SELL,2025-02-07 08:05:00,2025-02-07 11:00:00,1.03911,1.03811,34,RSI=15.4,8.499999999998899,1
EURUSD,BUY,2025-02-09 22:15:00,2025-02-10 04:10:00,1.02958,1.03129,70,RSI=85.0,15.600000000001003,1
EURUSD,SELL,2025-02-10 09:20:00,2025-02-10 12:20:00,1.03297,1.03109,35,RSI=11.0,17.299999999998818,1
EURUSD,SELL,2025-02-11 09:15:00,2025-02-11 17:20:00,1.0318,1.03446,96,Timeout,-28.099999999998847,0
EURUSD,SELL,2025-02-11 20:40:00,2025-02-12 01:00:00,1.03651,1.03571,51,RSI=13.9,6.500000000001339,1
EURUSD,BUY,2025-02-12 13:40:00,2025-02-12 17:25:00,1.03225,1.0414,44,RSI=86.2,90.00000000000212,1
EURUSD,SELL,2025-02-12 17:25:00,2025-02-12 19:10:00,1.0414,1.03888,20,RSI=16.0,23.700000000000777,1
EURUSD,BUY,2025-02-12 19:20:00,2025-02-13 00:10:00,1.03857,1.03927,57,RSI=80.0,5.499999999999229,1
EURUSD,SELL,2025-02-13 03:45:00,2025-02-13 11:50:00,1.04164,1.04014,96,Timeout,13.499999999998348,1
EURUSD,BUY,2025-02-13 12:20:00,2025-02-13 15:20:00,1.03868,1.04311,35,RSI=84.7,42.799999999999336,1
EURUSD,BUY,2025-02-14 05:40:00,2025-02-14 06:55:00,1.04471,1.0458,14,RSI=83.1,9.400000000000354,1
EURUSD,SELL,2025-02-14 07:20:00,2025-02-14 15:25:00,1.04714,1.04999,96,Timeout,-30.00000000000019,0
EURUSD,BUY,2025-02-17 08:30:00,2025-02-17 16:35:00,1.04743,1.04809,96,Timeout,5.099999999998829,1
EURUSD,BUY,2025-02-18 01:40:00,2025-02-18 07:10:00,1.04659,1.04651,65,RSI=80.9,-2.2999999999985796,0
EURUSD,BUY,2025-02-18 17:45:00,2025-02-19 01:50:00,1.04453,1.04434,96,Timeout,-3.3999999999991246,0
EURUSD,BUY,2025-02-19 09:50:00,2025-02-19 17:55:00,1.04369,1.04106,96,Timeout,-27.799999999999102,0
EURUSD,SELL,2025-02-19 19:15:00,2025-02-20 03:20:00,1.0426,1.04297,96,Timeout,-5.199999999999814,0
EURUSD,SELL,2025-02-20 17:50:00,2025-02-21 00:45:00,1.04898,1.04891,82,RSI=18.6,-0.7999999999998552,0
EURUSD,BUY,2025-02-21 08:35:00,2025-02-21 14:10:00,1.04808,1.04771,66,RSI=81.2,-5.199999999999814,0
EURUSD,SELL,2025-02-21 14:10:00,2025-02-21 16:10:00,1.04771,1.0454,23,RSI=19.3,21.599999999998122,1
EURUSD,BUY,2025-02-21 16:10:00,2025-02-23 23:35:00,1.0454,1.04788,88,RSI=83.8,23.299999999998157,1
EURUSD,SELL,2025-02-23 23:35:00,2025-02-24 07:40:00,1.04788,1.0491,96,Timeout,-13.699999999999987,0
EURUSD,BUY,2025-02-24 08:20:00,2025-02-24 16:25:00,1.04719,1.04702,96,Timeout,-3.200000000000035,0
EURUSD,BUY,2025-02-27 14:00:00,2025-02-27 19:05:00,1.04231,1.04139,60,RSI=84.5,-10.700000000000317,0
EURUSD,SELL,2025-02-28 13:10:00,2025-02-28 18:30:00,1.04114,1.03725,63,RSI=14.2,37.39999999999949,1
EURUSD,BUY,2025-02-28 18:30:00,2025-03-02 22:10:00,1.03725,1.04028,43,RSI=81.3,28.800000000000882,1
EURUSD,SELL,2025-03-02 22:10:00,2025-03-03 06:15:00,1.04028,1.04132,96,Timeout,-11.899999999999297,0
EURUSD,SELL,2025-03-03 09:55:00,2025-03-03 18:20:00,1.04221,1.04907,96,Timeout,-70.09999999999866,0
EURUSD,SELL,2025-03-04 09:15:00,2025-03-04 15:25:00,1.0515,1.05086,73,RSI=16.6,4.90000000000196,1
EURUSD,SELL,2025-03-04 18:35:00,2025-03-05 00:30:00,1.05731,1.06159,70,RSI=14.8,-44.300000000000615,0
EURUSD,SELL,2025-03-05 15:00:00,2025-03-05 23:05:00,1.07684,1.07943,96,Timeout,-27.399999999998702,0
EURUSD,BUY,2025-03-06 04:10:00,2025-03-06 12:15:00,1.07852,1.08052,96,Timeout,18.500000000000018,1
EURUSD,BUY,2025-03-06 17:50:00,2025-03-06 20:00:00,1.07968,1.08013,25,RSI=93.6,3.000000000000614,1
EURUSD,SELL,2025-03-07 03:45:00,2025-03-07 11:50:00,1.08087,1.08463,96,Timeout,-39.09999999999985,0
EURUSD,BUY,2025-03-10 03:30:00,2025-03-10 07:25:00,1.08467,1.0839,46,RSI=80.3,-9.199999999999374,0
EURUSD,SELL,2025-03-10 11:10:00,2025-03-10 19:15:00,1.0858,1.0825,96,Timeout,31.500000000000806,1
EURUSD,BUY,2025-03-12 13:30:00,2025-03-12 16:10:00,1.08922,1.09153,31,RSI=86.7,21.599999999998122,1
EURUSD,SELL,2025-03-12 16:10:00,2025-03-12 18:15:00,1.09153,1.09083,24,RSI=18.8,5.499999999999229,1
EURUSD,BUY,2025-03-13 13:15:00,2025-03-13 15:25:00,1.08566,1.08574,25,RSI=80.3,-0.7000000000014205,0
EURUSD,SELL,2025-03-13 15:25:00,2025-03-13 23:30:00,1.08574,1.08521,96,Timeout,3.799999999999194,1
EURUSD,BUY,2025-03-14 03:10:00,2025-03-14 10:00:00,1.08414,1.08537,81,RSI=80.9,10.799999999998423,1
EURUSD,SELL,2025-03-14 12:00:00,2025-03-14 20:05:00,1.08947,1.08806,96,Timeout,12.599999999999113,1
EURUSD,SELL,2025-03-17 11:35:00,2025-03-17 19:40:00,1.09082,1.09208,96,Timeout,-14.100000000000387,0
EURUSD,SELL,2025-03-18 09:30:00,2025-03-18 12:25:00,1.09519,1.09323,34,RSI=17.8,18.100000000001838,1
EURUSD,BUY,2025-03-18 12:25:00,2025-03-18 20:30:00,1.09323,1.09469,96,Timeout,13.100000000000168,1
EURUSD,BUY,2025-03-19 08:20:00,2025-03-19 13:20:00,1.09036,1.09147,59,RSI=80.4,9.599999999999444,1
EURUSD,BUY,2025-03-20 06:20:00,2025-03-20 14:25:00,1.08956,1.08292,96,Timeout,-67.89999999999979,0
EURUSD,SELL,2025-03-21 13:10:00,2025-03-21 14:20:00,1.08569,1.08326,13,RSI=19.7,22.800000000001543,1
EURUSD,SELL,2025-03-24 01:00:00,2025-03-24 02:35:00,1.08358,1.08281,18,RSI=18.1,6.199999999999374,1
EURUSD,SELL,2025-03-24 07:20:00,2025-03-24 13:00:00,1.08358,1.08323,67,RSI=19.8,2.0000000000007243,1
EURUSD,BUY,2025-03-24 15:05:00,2025-03-24 23:10:00,1.07926,1.08002,96,Timeout,6.099999999998719,1
EURUSD,BUY,2025-03-26 05:15:00,2025-03-26 13:20:00,1.0784,1.07862,96,Timeout,0.6999999999988693,1
EURUSD,SELL,2025-03-26 16:00:00,2025-03-26 16:55:00,1.07905,1.07798,10,RSI=17.8,9.200000000001264,1
EURUSD,BUY,2025-03-26 18:40:00,2025-03-27 02:15:00,1.07564,1.0759,90,RSI=83.3,1.1000000000014898,1
EURUSD,SELL,2025-03-27 02:55:00,2025-03-27 06:50:00,1.07678,1.07763,46,RSI=19.7,-10.000000000000174,0
EURUSD,SELL,2025-03-27 12:15:00,2025-03-27 20:20:00,1.07959,1.07953,96,Timeout,-0.9000000000005103,0
EURUSD,BUY,2025-03-28 10:20:00,2025-03-28 14:20:00,1.07773,1.08042,47,RSI=80.9,25.39999999999859,1
EURUSD,SELL,2025-03-28 14:25:00,2025-03-30 22:30:00,1.0808,1.08239,96,Timeout,-17.399999999999803,0
EURUSD,BUY,2025-03-30 23:10:00,2025-03-31 01:45:00,1.08059,1.08384,30,RSI=95.8,30.99999999999975,1
EURUSD,SELL,2025-03-31 02:05:00,2025-03-31 10:10:00,1.08429,1.08273,96,Timeout,14.100000000000058,1
EURUSD,BUY,2025-04-01 06:55:00,2025-04-01 10:00:00,1.08143,1.08174,36,RSI=81.9,1.6000000000003245,1
EURUSD,BUY,2025-04-01 12:45:00,2025-04-01 20:50:00,1.07823,1.07863,96,Timeout,2.499999999999559,1
EURUSD,SELL,2025-04-02 16:05:00,2025-04-03 00:10:00,1.08542,1.08473,96,Timeout,5.400000000000794,1
EURUSD,SELL,2025-04-03 00:30:00,2025-04-03 08:35:00,1.08874,1.09529,96,Timeout,-67.00000000000055,0
EURUSD,SELL,2025-04-03 10:15:00,2025-04-03 16:55:00,1.10303,1.10536,79,RSI=15.2,-24.799999999999432,0
EURUSD,BUY,2025-04-03 17:15:00,2025-04-03 21:50:00,1.10486,1.10519,54,RSI=85.2,1.7999999999994143,1
EURUSD,BUY,2025-04-04 07:35:00,2025-04-04 12:20:00,1.10669,1.1052,56,RSI=81.0,-16.399999999999913,0
EURUSD,SELL,2025-04-04 12:20:00,2025-04-04 18:15:00,1.1052,1.09403,70,RSI=16.7,110.19999999999901,1
EURUSD,SELL,2025-04-06 23:35:00,2025-04-07 07:40:00,1.0982,1.1008,96,Timeout,-27.499999999999357,0
EURUSD,BUY,2025-04-08 09:00:00,2025-04-08 17:05:00,1.09233,1.09012,96,Timeout,-23.600000000000453,0
EURUSD,SELL,2025-04-08 18:20:00,2025-04-08 21:35:00,1.0939,1.09429,38,RSI=15.4,-5.3999999999989035,0
EURUSD,SELL,2025-04-09 02:25:00,2025-04-09 09:10:00,1.10355,1.10103,80,RSI=7.0,23.700000000000777,1
EURUSD,BUY,2025-04-09 09:10:00,2025-04-09 17:15:00,1.10103,1.10345,96,Timeout,22.700000000000887,1
EURUSD,SELL,2025-04-10 09:40:00,2025-04-10 17:45:00,1.10429,1.11884,96,Timeout,-147.00000000000063,0
EURUSD,BUY,2025-04-10 20:45:00,2025-04-11 01:40:00,1.11748,1.13462,58,RSI=84.5,169.89999999999932,1
EURUSD,SELL,2025-04-11 01:40:00,2025-04-11 06:10:00,1.13462,1.13002,53,RSI=15.5,44.499999999999375,1
EURUSD,SELL,2025-04-11 08:40:00,2025-04-11 16:30:00,1.13577,1.13302,93,RSI=12.9,26.000000000000302,1
EURUSD,BUY,2025-04-14 14:10:00,2025-04-14 15:40:00,1.13026,1.136,17,RSI=87.6,55.89999999999856,1
EURUSD,BUY,2025-04-15 01:35:00,2025-04-15 03:55:00,1.13222,1.13479,27,RSI=100.0,24.199999999999612,1
EURUSD,SELL,2025-04-15 04:20:00,2025-04-15 12:25:00,1.13473,1.13277,96,Timeout,18.099999999999618,1
EURUSD,BUY,2025-04-15 17:40:00,2025-04-15 20:55:00,1.12679,1.12845,38,RSI=81.9,15.099999999999948,1
EURUSD,SELL,2025-04-16 02:10:00,2025-04-16 09:45:00,1.13208,1.13488,90,RSI=15.7,-29.500000000001354,0
EURUSD,SELL,2025-04-18 16:00:00,2025-04-21 00:05:00,1.1396,1.14394,96,Timeout,-44.900000000000105,0
GBPUSD,SELL,2024-12-31 07:50:00,2024-12-31 15:55:00,1.25619,1.2527,96,Timeout,32.89999999999993,1
GBPUSD,BUY,2025-01-02 08:30:00,2025-01-02 16:35:00,1.24946,1.23688,96,Timeout,-127.80000000000035,0
GBPUSD,SELL,2025-01-06 08:25:00,2025-01-06 14:25:00,1.24656,1.24841,71,RSI=16.5,-20.500000000001293,0
GBPUSD,BUY,2025-01-06 14:25:00,2025-01-06 17:05:00,1.24841,1.25206,31,RSI=80.7,34.49999999999931,1
GBPUSD,SELL,2025-01-07 09:45:00,2025-01-07 11:35:00,1.25645,1.25369,21,RSI=14.6,25.600000000000954,1
GBPUSD,BUY,2025-01-07 11:45:00,2025-01-07 19:50:00,1.25436,1.24919,96,Timeout,-53.699999999998965,0
GBPUSD,BUY,2025-01-08 07:55:00,2025-01-08 16:00:00,1.24684,1.23428,96,Timeout,-127.59999999999904,0
GBPUSD,BUY,2025-01-09 04:10:00,2025-01-09 12:15:00,1.23369,1.22925,96,Timeout,-46.39999999999999,0
GBPUSD,BUY,2025-01-10 06:05:00,2025-01-10 12:25:00,1.22791,1.23118,75,RSI=81.1,30.699999999998838,1
GBPUSD,SELL,2025-01-10 12:30:00,2025-01-10 13:40:00,1.23106,1.22107,13,RSI=13.2,97.89999999999942,1
GBPUSD,BUY,2025-01-10 13:40:00,2025-01-10 21:45:00,1.22107,1.22055,96,Timeout,-7.200000000000759,0
GBPUSD,BUY,2025-01-13 03:20:00,2025-01-13 06:40:00,1.21625,1.21543,39,RSI=80.3,-10.20000000000043,0
GBPUSD,SELL,2025-01-13 06:40:00,2025-01-13 09:30:00,1.21543,1.21103,33,RSI=18.7,41.999999999999595,1
GBPUSD,BUY,2025-01-13 09:30:00,2025-01-13 13:45:00,1.21103,1.21388,50,RSI=83.2,26.50000000000019,1
GBPUSD,BUY,2025-01-14 09:40:00,2025-01-14 17:45:00,1.21863,1.21834,96,Timeout,-4.900000000001235,0
GBPUSD,SELL,2025-01-14 18:45:00,2025-01-15 02:50:00,1.22052,1.21969,96,Timeout,6.300000000001084,1
GBPUSD,SELL,2025-01-15 13:40:00,2025-01-15 15:10:00,1.22924,1.22588,17,RSI=17.9,31.600000000000293,1
GBPUSD,BUY,2025-01-15 16:40:00,2025-01-15 21:00:00,1.22094,1.22427,51,RSI=82.0,31.300000000000548,1
GBPUSD,BUY,2025-01-16 02:25:00,2025-01-16 10:30:00,1.22224,1.22055,96,Timeout,-18.899999999999693,0
GBPUSD,BUY,2025-01-17 07:25:00,2025-01-17 11:00:00,1.21786,1.21988,42,RSI=80.7,18.200000000001324,1
GBPUSD,BUY,2025-01-20 09:15:00,2025-01-20 13:40:00,1.21784,1.2258,52,RSI=85.5,77.59999999999967,1
GBPUSD,SELL,2025-01-21 14:05:00,2025-01-21 22:10:00,1.22783,1.23406,96,Timeout,-64.29999999999957,0
GBPUSD,BUY,2025-01-22 07:10:00,2025-01-22 09:20:00,1.23181,1.23456,25,RSI=83.3,25.5000000000003,1
GBPUSD,SELL,2025-01-22 09:45:00,2025-01-22 17:50:00,1.2356,1.23176,96,Timeout,36.40000000000065,1
GBPUSD,SELL,2025-01-23 10:00:00,2025-01-23 12:25:00,1.23168,1.23059,28,RSI=15.3,8.900000000000354,1
GBPUSD,BUY,2025-01-23 12:50:00,2025-01-23 20:55:00,1.23041,1.23541,96,Timeout,47.999999999998934,1
GBPUSD,BUY,2025-01-24 07:45:00,2025-01-24 15:10:00,1.23802,1.24591,88,RSI=82.3,76.90000000000174,1
GBPUSD,SELL,2025-01-24 15:10:00,2025-01-24 19:30:00,1.24591,1.24819,51,RSI=17.9,-24.799999999998377,0
GBPUSD,SELL,2025-01-27 10:35:00,2025-01-27 15:50:00,1.25031,1.24767,62,RSI=16.5,24.399999999999753,1
GBPUSD,BUY,2025-01-28 12:05:00,2025-01-28 20:10:00,1.24218,1.24417,96,Timeout,17.899999999999363,1
GBPUSD,BUY,2025-01-31 14:25:00,2025-01-31 17:30:00,1.23977,1.24676,36,RSI=80.5,67.90000000000052,1
GBPUSD,SELL,2025-01-31 17:30:00,2025-01-31 18:30:00,1.24676,1.24137,11,RSI=19.7,51.90000000000006,1
GBPUSD,SELL,2025-02-03 13:10:00,2025-02-03 21:15:00,1.23572,1.23986,96,Timeout,-43.40000000000032,0
GBPUSD,BUY,2025-02-04 12:15:00,2025-02-04 13:20:00,1.23997,1.24188,12,RSI=85.4,17.100000000000783,1
GBPUSD,BUY,2025-02-06 08:15:00,2025-02-06 16:20:00,1.24612,1.2435,96,Timeout,-28.199999999998447,0
GBPUSD,SELL,2025-02-07 08:10:00,2025-02-07 16:15:00,1.24476,1.24013,96,Timeout,44.30000000000134,1
GBPUSD,BUY,2025-02-10 12:20:00,2025-02-10 20:25:00,1.2382,1.23644,96,Timeout,-19.599999999999838,0
GBPUSD,BUY,2025-02-11 08:10:00,2025-02-11 09:20:00,1.23395,1.23739,13,RSI=84.2,32.399999999998876,1
GBPUSD,SELL,2025-02-11 09:20:00,2025-02-11 17:25:00,1.23739,1.24213,96,Timeout,-49.39999999999966,0
GBPUSD,SELL,2025-02-12 12:00:00,2025-02-12 13:40:00,1.24561,1.23834,19,RSI=13.3,70.7000000000011,1
GBPUSD,BUY,2025-02-12 13:40:00,2025-02-12 17:30:00,1.23834,1.2473,45,RSI=88.0,87.60000000000078,1
GBPUSD,SELL,2025-02-12 18:00:00,2025-02-12 19:10:00,1.24771,1.24451,13,RSI=8.9,30.000000000000913,1
GBPUSD,SELL,2025-02-13 04:20:00,2025-02-13 08:55:00,1.24864,1.2477,54,RSI=15.3,7.399999999999409,1
GBPUSD,BUY,2025-02-13 08:55:00,2025-02-13 15:20:00,1.2477,1.25121,76,RSI=80.2,33.09999999999902,1
GBPUSD,SELL,2025-02-13 16:25:00,2025-02-14 00:30:00,1.25389,1.25629,96,Timeout,-25.999999999999577,0
GBPUSD,SELL,2025-02-18 22:45:00,2025-02-18 23:55:00,1.26331,1.26226,13,RSI=19.3,8.499999999999954,1
GBPUSD,BUY,2025-02-19 10:30:00,2025-02-19 18:35:00,1.25981,1.25724,96,Timeout,-27.700000000001832,0
GBPUSD,SELL,2025-02-20 16:20:00,2025-02-21 00:25:00,1.2636,1.26617,96,Timeout,-27.699999999999612,0
GBPUSD,BUY,2025-02-21 09:55:00,2025-02-21 18:00:00,1.26446,1.26444,96,Timeout,-2.19999999999909,0
GBPUSD,SELL,2025-02-23 23:40:00,2025-02-24 06:55:00,1.26533,1.26635,86,RSI=19.6,-12.200000000000209,0
GBPUSD,BUY,2025-02-24 08:25:00,2025-02-24 16:30:00,1.26394,1.26349,96,Timeout,-6.500000000000614,0
GBPUSD,SELL,2025-02-25 12:05:00,2025-02-25 16:40:00,1.26564,1.26517,54,RSI=18.5,2.700000000001925,1
GBPUSD,SELL,2025-02-26 07:15:00,2025-02-26 15:20:00,1.26543,1.26653,96,Timeout,-12.999999999998789,0
GBPUSD,SELL,2025-02-26 16:20:00,2025-02-27 00:25:00,1.26886,1.26752,96,Timeout,11.400000000001187,1
GBPUSD,SELL,2025-02-28 09:10:00,2025-02-28 17:15:00,1.26049,1.26015,96,Timeout,1.4000000000000694,1
GBPUSD,SELL,2025-03-02 23:40:00,2025-03-03 07:45:00,1.26046,1.25986,96,Timeout,3.999999999999339,1
GBPUSD,SELL,2025-03-03 09:50:00,2025-03-03 18:15:00,1.26144,1.27109,96,Timeout,-98.50000000000159,0
GBPUSD,SELL,2025-03-05 08:25:00,2025-03-05 16:30:00,1.28434,1.28702,96,Timeout,-28.800000000000157,0
GBPUSD,BUY,2025-03-10 03:35:00,2025-03-10 11:10:00,1.29241,1.29148,90,RSI=82.9,-11.300000000000974,0
GBPUSD,SELL,2025-03-10 11:35:00,2025-03-10 15:40:00,1.29264,1.29084,48,RSI=14.9,16.000000000000238,1
GBPUSD,BUY,2025-03-10 15:55:00,2025-03-11 00:00:00,1.29124,1.28731,96,Timeout,-41.29999999999988,0
GBPUSD,SELL,2025-03-11 08:15:00,2025-03-11 16:20:00,1.29039,1.29405,96,Timeout,-38.599999999999966,0
GBPUSD,SELL,2025-03-11 16:50:00,2025-03-11 22:10:00,1.29447,1.29513,63,RSI=15.3,-8.599999999998829,0
GBPUSD,SELL,2025-03-12 17:25:00,2025-03-13 01:30:00,1.29775,1.29619,96,Timeout,13.600000000000056,1
GBPUSD,BUY,2025-03-13 13:10:00,2025-03-13 21:15:00,1.29306,1.29473,96,Timeout,14.699999999998381,1
GBPUSD,SELL,2025-03-17 12:10:00,2025-03-17 20:15:00,1.29743,1.29944,96,Timeout,-22.099999999998452,0
GBPUSD,BUY,2025-03-18 13:05:00,2025-03-18 18:20:00,1.29724,1.30048,62,RSI=81.5,30.400000000001313,1
GBPUSD,BUY,2025-03-21 17:10:00,2025-03-24 00:50:00,1.2895,1.29228,91,RSI=80.8,25.800000000000043,1
GBPUSD,SELL,2025-03-24 07:40:00,2025-03-24 12:50:00,1.29395,1.29505,61,RSI=11.8,-13.000000000001009,0
GBPUSD,BUY,2025-03-24 12:50:00,2025-03-24 20:55:00,1.29505,1.29192,96,Timeout,-33.30000000000077,0
GBPUSD,SELL,2025-03-27 16:25:00,2025-03-28 00:30:00,1.2967,1.29471,96,Timeout,17.899999999999363,1
GBPUSD,SELL,2025-03-28 08:30:00,2025-03-28 12:00:00,1.29642,1.29357,41,RSI=17.2,26.499999999997968,1
GBPUSD,BUY,2025-03-28 12:05:00,2025-03-28 14:00:00,1.29347,1.29438,22,RSI=82.3,7.100000000001884,1
GBPUSD,SELL,2025-03-31 02:05:00,2025-03-31 09:25:00,1.2961,1.29409,87,RSI=16.9,18.10000000000067,1
GBPUSD,BUY,2025-03-31 11:00:00,2025-03-31 12:30:00,1.29275,1.29436,17,RSI=89.8,14.099999999998891,1
GBPUSD,SELL,2025-03-31 12:30:00,2025-03-31 15:35:00,1.29436,1.29137,36,RSI=19.9,27.900000000000478,1
GBPUSD,BUY,2025-04-01 12:05:00,2025-04-01 16:10:00,1.29064,1.29198,48,RSI=84.0,11.399999999998967,1
GBPUSD,BUY,2025-04-02 01:30:00,2025-04-02 03:30:00,1.29142,1.29275,23,RSI=83.5,11.300000000000532,1
GBPUSD,SELL,2025-04-02 11:00:00,2025-04-02 19:05:00,1.29471,1.29721,96,Timeout,-26.999999999999467,0
GBPUSD,SELL,2025-04-03 09:30:00,2025-04-03 16:55:00,1.31492,1.31132,88,RSI=12.6,34.000000000000476,1
GBPUSD,BUY,2025-04-04 08:00:00,2025-04-04 16:05:00,1.30532,1.29459,96,Timeout,-109.30000000000129,0
GBPUSD,BUY,2025-04-07 12:50:00,2025-04-07 18:40:00,1.28101,1.27661,69,RSI=80.5,-45.99999999999959,0
GBPUSD,BUY,2025-04-09 15:15:00,2025-04-09 20:30:00,1.27625,1.28313,62,RSI=84.2,66.79999999999997,1
GBPUSD,SELL,2025-04-14 07:30:00,2025-04-14 11:25:00,1.31502,1.3173,46,RSI=14.5,-24.799999999998377,0
GBPUSD,SELL,2025-04-17 08:10:00,2025-04-17 16:15:00,1.32334,1.32432,96,Timeout,-11.799999999999809,0
GBPUSD,SELL,2025-04-18 01:45:00,2025-04-18 09:25:00,1.32809,1.32627,91,RSI=19.2,16.199999999999328,1
GBPUSD,SELL,2025-04-21 01:30:00,2025-04-21 09:35:00,1.33459,1.3402,96,Timeout,-58.100000000001145,0
GBPUSD,SELL,2025-04-24 09:55:00,2025-04-24 18:00:00,1.3309,1.33281,96,Timeout,-21.100000000000783,0
GBPUSD,SELL,2025-04-24 18:10:00,2025-04-25 00:40:00,1.33269,1.33255,77,RSI=19.1,-0.5999999999997102,0
GBPUSD,SELL,2025-04-25 08:05:00,2025-04-25 16:10:00,1.33114,1.32998,96,Timeout,9.600000000000499,1
GBPUSD,SELL,2025-04-28 06:40:00,2025-04-28 07:50:00,1.33227,1.3299,13,RSI=11.3,21.69999999999983,1
GBPUSD,SELL,2025-04-28 10:10:00,2025-04-28 18:15:00,1.33442,1.34161,96,Timeout,-73.90000000000029,0
GBPUSD,BUY,2025-04-29 11:45:00,2025-04-29 19:50:00,1.3384,1.33972,96,Timeout,11.199999999999877,1
GBPUSD,BUY,2025-04-30 10:10:00,2025-04-30 16:20:00,1.33668,1.33489,73,RSI=84.6,-19.900000000001803,0
GBPUSD,SELL,2025-05-01 09:25:00,2025-05-01 17:30:00,1.33297,1.32714,96,Timeout,56.30000000000002,1
