datetime,pair,direction,long_currency,short_currency,long_velocity,entry_price,pips_10,max_high_10,max_low_10,pips_20,max_high_20,max_low_20,pips_40,max_high_40,max_low_40
2008-10-31 00:00:00,NZDCHF,LONG,NZD,CHF,0.06721448,0.74357,66.0000000000005,77.4000000000008,30.69999999999906,-56.69999999999953,87.8000000000001,69.39999999999947,-74.19999999999982,87.8000000000001,135.6999999999997
2008-11-03 00:00:00,GBPUSD,SHORT,USD,GBP,0.0664951,1.5937,-41.000000000002146,-58.00000000000027,-86.49999999999824,115.49999999999949,-132.000000000001,-131.99999999999878,328.49999999999824,-132.000000000001,-403.49999999999886
2008-11-04 12:00:00,EURCAD,LONG,EUR,CAD,0.09814395,1.48265,-31.000000000001027,71.99999999999874,100.99999999999997,-101.99999999999987,71.99999999999874,125.99999999999945,-92.4999999999998,71.99999999999874,252.0000000000011
2008-11-07 08:00:00,USDCAD,LONG,USD,CAD,0.06919758999999998,1.0693,-98.49999999999915,28.000000000001357,128.99999999999912,-56.49999999999933,28.000000000001357,148.49999999999807,33.50000000000186,87.00000000000152,148.49999999999807
2008-11-10 00:00:00,NZDCHF,SHORT,CHF,NZD,0.0242097,0.74357,-66.0000000000005,-77.4000000000008,-30.69999999999906,56.69999999999953,-87.8000000000001,-69.39999999999947,74.19999999999982,-87.8000000000001,-135.6999999999997
2008-11-13 00:00:00,CADJPY,SHORT,JPY,CAD,0.08026864999999997,84.21,-105.50000000000068,-169.0000000000012,-7.499999999998863,-117.50000000000114,-189.50000000000102,-7.499999999998863,89.4999999999996,-189.50000000000102,-183.99999999999892
2008-12-07 20:00:00,NZDJPY,LONG,NZD,JPY,0.06934186,63.108,113.60000000000028,130.1000000000009,0.49999999999954525,3.4000000000006025,154.59999999999994,14.999999999999858,-144.39999999999955,154.59999999999994,264.6999999999998
2009-01-27 04:00:00,EURGBP,SHORT,GBP,EUR,0.07387084999999999,0.8699,-40.49999999999998,-69.00000000000017,-7.500000000000284,-48.00000000000026,-70.00000000000006,-7.500000000000284,-100.99999999999997,-118.50000000000027,-12.999999999999678
2009-01-27 04:00:00,GBPJPY,LONG,GBP,JPY,0.07387084999999999,143.57,79.50000000000159,161.5000000000009,51.499999999998636,15.000000000000568,171.0000000000008,51.499999999998636,-406.4999999999998,171.0000000000008,532.4999999999989
2009-02-06 12:00:00,AUDNZD,SHORT,NZD,AUD,0.05041942000000002,1.25775,136.99999999999824,-25.500000000000522,-162.9999999999998,-59.00000000000016,-85.50000000000057,-162.9999999999998,-67.50000000000034,-88.0000000000014,-162.9999999999998
2009-04-03 08:00:00,NZDCAD,SHORT,CAD,NZD,0.05448338,0.74935,-41.200000000000124,-54.8000000000004,-30.00000000000003,98.99999999999909,-54.8000000000004,-124.29999999999941,91.79999999999966,-54.8000000000004,-173.09999999999937
2009-04-06 16:00:00,AUDCHF,SHORT,CHF,AUD,0.020726749999999988,0.93554,17.400000000000748,-82.39999999999914,-74.20000000000093,27.900000000000702,-82.39999999999914,-74.20000000000093,42.30000000000067,-82.39999999999914,-170.20000000000036
2009-04-08 04:00:00,GBPJPY,SHORT,JPY,GBP,0.08566873,143.57,-79.50000000000159,-161.5000000000009,-51.499999999998636,-15.000000000000568,-171.0000000000008,-51.499999999998636,406.4999999999998,-171.0000000000008,-532.4999999999989
2009-04-15 20:00:00,NZDUSD,SHORT,USD,NZD,0.023050509999999996,0.70095,-104.50000000000071,-118.00000000000033,-14.999999999999458,54.999999999999496,-140.0000000000001,-72.99999999999973,107.9999999999992,-140.0000000000001,-202.49999999999991
2009-05-06 04:00:00,CADJPY,SHORT,JPY,CAD,0.06667030000000002,84.21,-105.50000000000068,-169.0000000000012,-7.499999999998863,-117.50000000000114,-189.50000000000102,-7.499999999998863,89.4999999999996,-189.50000000000102,-183.99999999999892
2009-05-13 12:00:00,USDCAD,LONG,USD,CAD,0.10800413,1.0693,-98.49999999999915,28.000000000001357,128.99999999999912,-56.49999999999933,28.000000000001357,148.49999999999807,33.50000000000186,87.00000000000152,148.49999999999807
2009-05-14 16:00:00,GBPNZD,LONG,GBP,NZD,0.06568238000000001,2.27158,-272.6000000000006,49.09999999999748,328.6000000000033,30.29999999999866,156.49999999999943,344.8000000000029,-113.30000000000062,256.3999999999966,344.8000000000029
2009-06-04 20:00:00,AUDCAD,SHORT,CAD,AUD,0.006838219999999978,0.94277,49.399999999999444,-44.60000000000019,-138.80000000000004,80.50000000000001,-44.60000000000019,-138.80000000000004,64.60000000000021,-44.60000000000019,-203.7
2009-06-09 04:00:00,GBPCHF,LONG,GBP,CHF,0.10186006,1.69075,-52.49999999999977,31.000000000001027,120.49999999999895,-117.49999999999928,31.000000000001027,131.49999999999994,-252.49999999999994,103.99999999999964,269.99999999999915
2009-07-02 16:00:00,AUDJPY,SHORT,JPY,AUD,0.06798711000000002,79.435,-56.99999999999932,-170.99999999999937,-12.5,-39.4999999999996,-170.99999999999937,-12.5,142.00000000000017,-170.99999999999937,-324.50000000000045
2009-07-02 16:00:00,AUDCAD,SHORT,CAD,AUD,0.027608980000000005,0.94277,49.399999999999444,-44.60000000000019,-138.80000000000004,80.50000000000001,-44.60000000000019,-138.80000000000004,64.60000000000021,-44.60000000000019,-203.7
2009-08-18 16:00:00,GBPNZD,LONG,GBP,NZD,0.06191822999999999,2.27158,-272.6000000000006,49.09999999999748,328.6000000000033,30.29999999999866,156.49999999999943,344.8000000000029,-113.30000000000062,256.3999999999966,344.8000000000029
2009-09-24 12:00:00,EURUSD,SHORT,USD,EUR,0.0579751,1.38648,-99.29999999999994,-110.00000000000121,-10.099999999999554,23.499999999998522,-159.9000000000017,-41.29999999999967,129.5999999999986,-159.9000000000017,-283.199999999999
2009-09-24 12:00:00,USDCHF,LONG,USD,CHF,0.0579751,1.061,-61.49999999999878,3.9999999999995595,68.99999999999906,4.500000000000615,22.999999999999687,112.99999999999866,60.00000000000006,184.9999999999996,112.99999999999866
2009-09-24 12:00:00,EURJPY,SHORT,JPY,EUR,0.08942911999999997,124.9,-128.49999999999966,-178.9999999999992,-11.50000000000091,-84.99999999999943,-207.49999999999886,-11.50000000000091,212.5,-207.49999999999886,-421.0000000000008
2009-09-24 12:00:00,CHFJPY,SHORT,JPY,CHF,0.08942911999999997,84.88,-76.00000000000051,-115.50000000000011,-3.499999999999659,-68.99999999999977,-132.50000000000028,-3.499999999999659,111.99999999999903,-132.50000000000028,-255.49999999999926
2009-11-02 04:00:00,EURUSD,LONG,EUR,USD,0.01968902,1.38648,99.29999999999994,110.00000000000121,10.099999999999554,-23.499999999998522,159.9000000000017,41.29999999999967,-129.5999999999986,159.9000000000017,283.199999999999
2009-12-04 08:00:00,GBPUSD,SHORT,USD,GBP,0.10508941999999999,1.5937,-41.000000000002146,-58.00000000000027,-86.49999999999824,115.49999999999949,-132.000000000001,-131.99999999999878,328.49999999999824,-132.000000000001,-403.49999999999886
2009-12-07 20:00:00,EURNZD,LONG,EUR,NZD,0.04474710000000001,1.97676,-148.0999999999999,86.29999999999916,178.90000000000182,132.90000000000023,185.29999999999936,208.09999999999997,128.1999999999983,278.80000000000126,208.09999999999997
2009-12-11 16:00:00,GBPCAD,LONG,GBP,CAD,0.06958743,1.70386,-115.30000000000041,43.20000000000101,221.09999999999852,-207.3999999999998,43.20000000000101,225.99999999999955,-299.4999999999992,43.20000000000101,420.1999999999995
2009-12-29 08:00:00,GBPCAD,LONG,GBP,CAD,0.047438079999999994,1.70386,-115.30000000000041,43.20000000000101,221.09999999999852,-207.3999999999998,43.20000000000101,225.99999999999955,-299.4999999999992,43.20000000000101,420.1999999999995
2010-01-05 00:00:00,EURGBP,LONG,EUR,GBP,0.008327269999999998,0.8699,40.49999999999998,69.00000000000017,7.500000000000284,48.00000000000026,70.00000000000006,7.500000000000284,100.99999999999997,118.50000000000027,12.999999999999678
2010-01-05 00:00:00,GBPCAD,SHORT,CAD,GBP,0.06423476,1.70386,115.30000000000041,-43.20000000000101,-221.09999999999852,207.3999999999998,-43.20000000000101,-225.99999999999955,299.4999999999992,-43.20000000000101,-420.1999999999995
2010-01-12 04:00:00,CADJPY,SHORT,JPY,CAD,0.09018403999999997,84.21,-105.50000000000068,-169.0000000000012,-7.499999999998863,-117.50000000000114,-189.50000000000102,-7.499999999998863,89.4999999999996,-189.50000000000102,-183.99999999999892
2010-02-04 04:00:00,AUDNZD,LONG,AUD,NZD,0.06433701,1.2645,-57.000000000000384,18.000000000000238,112.49999999999983,-28.500000000000192,20.500000000001073,112.49999999999983,103.50000000000081,123.50000000000082,112.49999999999983
2010-02-11 08:00:00,EURNZD,SHORT,NZD,EUR,0.03956081,1.96552,106.19999999999851,-11.300000000000754,-196.89999999999986,176.1999999999997,-11.300000000000754,-288.5000000000004,206.69999999999965,-11.300000000000754,-409.19999999999845
2010-02-11 08:00:00,NZDCHF,LONG,NZD,CHF,0.03956081,0.7459,30.700000000000173,67.30000000000014,13.699999999999823,73.49999999999967,106.89999999999978,13.699999999999823,57.000000000000384,149.5000000000002,13.699999999999823
2010-02-17 20:00:00,CADCHF,SHORT,CHF,CAD,0.016229310000000025,1.0296,-60.99999999999994,-83.99999999999963,-4.00000000000178,-3.4999999999985043,-95.49999999999947,-4.00000000000178,115.00000000000065,-95.49999999999947,-158.00000000000037
2010-02-19 00:00:00,EURNZD,LONG,EUR,NZD,0.012085370000000012,1.93625,20.000000000000018,141.99999999999991,14.499999999999513,186.99999999999937,216.49999999999946,26.500000000000412,142.49999999999875,311.5000000000001,26.500000000000412
2010-03-16 08:00:00,CADJPY,SHORT,JPY,CAD,0.06454761,89.02,-15.500000000000114,-64.50000000000102,-35.49999999999898,-3.50000000000108,-106.49999999999977,-35.49999999999898,-87.00000000000045,-114.00000000000006,-128.0000000000001
2010-04-01 12:00:00,EURCHF,LONG,EUR,CHF,0.09284855,1.4172,149.5000000000002,237.49999999999937,28.500000000000192,148.50000000000028,237.49999999999937,28.500000000000192,255.4999999999996,257.4999999999994,28.500000000000192
2010-04-12 16:00:00,GBPCHF,SHORT,CHF,GBP,0.07427704999999998,1.62815,14.000000000000679,-49.5000000000001,-98.00000000000031,-40.000000000000036,-110.50000000000004,-98.00000000000031,-143.9999999999997,-177.49999999999932,-98.00000000000031
2010-04-15 04:00:00,EURUSD,SHORT,USD,EUR,0.03902423000000002,1.36258,124.4999999999985,-4.900000000001015,-155.49999999999952,117.19999999999953,-4.900000000001015,-213.39999999999915,239.99999999999798,-4.900000000001015,-424.3999999999981
2010-04-23 16:00:00,GBPJPY,SHORT,JPY,GBP,0.028943789999999997,144.53,-21.999999999999886,-143.00000000000068,-25.0,165.99999999999966,-143.00000000000068,-294.99999999999886,-24.500000000000455,-143.00000000000068,-294.99999999999886
2010-04-26 12:00:00,EURGBP,LONG,EUR,GBP,0.0795369,0.86145,50.499999999999986,82.99999999999974,1.000000000001,23.49999999999963,118.49999999999916,1.000000000001,-57.50000000000033,118.49999999999916,59.00000000000016
2010-04-27 12:00:00,GBPCHF,SHORT,CHF,GBP,0.060893139999999985,1.65305,54.99999999999838,-73.00000000000084,-109.99999999999899,80.00000000000007,-111.0000000000011,-109.99999999999899,-359.5000000000015,-374.000000000001,-109.99999999999899
2010-04-30 04:00:00,USDCAD,SHORT,CAD,USD,0.08692756000000001,1.00205,-80.99999999999996,-164.9999999999996,-5.00000000000167,-244.99999999999966,-262.49999999999886,-5.00000000000167,-263.49999999999875,-719.4999999999995,-5.00000000000167
2010-05-03 08:00:00,AUDUSD,SHORT,USD,AUD,0.06989757000000002,0.92645,167.39999999999978,-10.099999999999554,-193.49999999999977,508.60000000000014,-10.099999999999554,-558.6999999999997,321.2000000000004,-10.099999999999554,-558.6999999999997
2010-05-27 04:00:00,NZDUSD,LONG,NZD,USD,0.02761263,0.67185,69.00000000000017,143.0000000000009,32.999999999999694,-0.49999999999994493,143.0000000000009,32.999999999999694,-32.999999999999694,180.00000000000017,35.99999999999937
2010-05-27 04:00:00,GBPNZD,SHORT,NZD,GBP,0.02761263,2.1552,269.49999999999807,-122.00000000000432,-352.50000000000006,-29.500000000002302,-126.0000000000039,-416.49999999999744,-62.00000000000205,-304.5000000000009,-416.49999999999744
2010-06-17 04:00:00,AUDJPY,SHORT,JPY,AUD,0.02931238,78.555,-51.9999999999996,-66.4999999999992,-57.500000000000284,-81.49999999999977,-229.99999999999972,-57.500000000000284,39.00000000000006,-229.99999999999972,-157.00000000000074
2010-07-06 20:00:00,GBPUSD,SHORT,USD,GBP,0.07912168,1.51415,-18.999999999997907,-98.99999999999798,-60.50000000000111,115.00000000000065,-98.99999999999798,-140.0000000000001,-209.9999999999991,-214.99999999999852,-193.500000000002
2010-07-13 12:00:00,AUDJPY,SHORT,JPY,AUD,0.09349078999999999,77.29,-2.4999999999991473,-156.49999999999977,-16.00000000000108,207.20000000000027,-156.49999999999977,-226.50000000000006,155.00000000000114,-156.49999999999977,-260.99999999999994
2010-07-14 20:00:00,CADJPY,SHORT,JPY,CAD,0.008285900000000013,85.445,339.4999999999996,-36.000000000001364,-372.999999999999,268.9999999999998,-36.000000000001364,-374.49999999999903,180.9999999999988,-36.000000000001364,-374.49999999999903
2010-07-21 12:00:00,EURCAD,SHORT,CAD,EUR,0.22680732999999997,1.33605,-10.000000000001119,-104.50000000000071,-24.999999999999467,-70.00000000000117,-142.9999999999998,-53.999999999998494,-168.5000000000003,-221.50000000000114,-53.999999999998494
2010-07-21 12:00:00,USDCAD,SHORT,CAD,USD,0.22680732999999997,1.04225,46.49999999999821,-80.99999999999996,-66.99999999999929,80.4999999999989,-80.99999999999996,-119.49999999999905,60.99999999999994,-80.99999999999996,-166.99999999999937
2010-07-28 12:00:00,AUDUSD,SHORT,USD,AUD,0.04979902,0.89301,-82.40000000000025,-112.60000000000048,-25.399999999999867,-195.4,-215.19999999999985,-25.399999999999867,-211.60000000000068,-252.70000000000016,-25.399999999999867
2010-07-29 08:00:00,NZDJPY,SHORT,JPY,NZD,0.02802175999999998,63.17,37.5,-22.999999999999687,-112.5,13.500000000000512,-54.50000000000017,-112.5,48.49999999999994,-54.50000000000017,-116.49999999999991
2010-08-09 00:00:00,CADCHF,SHORT,CHF,CAD,0.10584555999999998,1.01075,-51.999999999998714,-129.999999999999,-17.500000000001403,22.500000000000853,-129.999999999999,-48.50000000000021,19.000000000000128,-129.999999999999,-182.4999999999999
2010-08-15 20:00:00,AUDJPY,LONG,AUD,JPY,0.04825781999999998,77.005,31.000000000000227,41.00000000000108,103.49999999999966,14.500000000001023,70.00000000000028,103.49999999999966,-245.49999999999983,70.00000000000028,273.9999999999995
2010-08-20 12:00:00,GBPNZD,LONG,GBP,NZD,0.031322589999999984,2.2107,-184.50000000000077,9.999999999998899,257.00000000000057,34.000000000000696,99.99999999999787,276.0000000000007,-138.5000000000014,99.99999999999787,388.9999999999993
2010-09-08 20:00:00,GBPNZD,LONG,GBP,NZD,0.06632734000000001,2.14165,-286.99999999999727,48.50000000000243,316.49999999999955,-298.4999999999971,48.50000000000243,445.9999999999997,32.49999999999975,219.50000000000358,445.9999999999997
2010-09-08 20:00:00,GBPCAD,LONG,GBP,CAD,0.06632734000000001,1.6048,-167.50000000000043,24.500000000000632,173.49999999999977,-206.50000000000057,24.500000000000632,242.9999999999999,-18.000000000000238,41.999999999999815,254.00000000000088
2010-09-14 08:00:00,CADJPY,SHORT,JPY,CAD,0.033377149999999994,81.05,-199.0000000000009,-255.50000000000068,-35.5000000000004,-216.50000000000063,-301.0000000000005,-35.5000000000004,-92.49999999999972,-301.0000000000005,-35.5000000000004
2010-09-14 08:00:00,CADCHF,SHORT,CHF,CAD,0.08613477999999997,0.97725,24.999999999999467,-27.000000000000355,-92.4999999999998,-24.500000000000632,-188.50000000000034,-92.4999999999998,201.5,-188.50000000000034,-255.4999999999996
2010-09-16 16:00:00,AUDUSD,SHORT,USD,AUD,0.0965277,0.93543,-98.90000000000066,-113.80000000000057,-4.100000000000215,-182.9000000000003,-209.5999999999998,-4.100000000000215,-229.2000000000005,-268.39999999999975,-4.100000000000215
2010-09-16 16:00:00,USDCHF,LONG,USD,CHF,0.0965277,1.01485,-57.49999999999922,34.000000000000696,80.00000000000007,-176.50000000000054,34.000000000000696,188.0000000000004,-291.00000000000017,34.000000000000696,370.00000000000034
2010-10-07 04:00:00,AUDNZD,LONG,AUD,NZD,0.05372736,1.3064,-35.799999999999166,61.500000000000995,50.00000000000115,-17.499999999999183,61.500000000000995,50.00000000000115,40.49999999999887,77.0000000000004,85.50000000000057
2010-10-12 08:00:00,AUDCAD,SHORT,CAD,AUD,0.019953300000000007,0.99565,-27.49999999999919,-32.49999999999975,-66.0000000000005,-55.99999999999938,-78.50000000000024,-66.0000000000005,-119.50000000000016,-161.49999999999997,-66.0000000000005
2010-11-15 04:00:00,CADJPY,SHORT,JPY,CAD,0.06086322999999999,81.751,18.500000000000227,-84.89999999999895,-41.100000000000136,-32.39999999999981,-84.89999999999895,-62.90000000000049,52.50000000000057,-84.89999999999895,-103.80000000000109
2010-11-23 00:00:00,EURUSD,SHORT,USD,EUR,0.05829121000000001,1.35787,264.69999999999993,-27.099999999999902,-294.7999999999995,356.79999999999933,-27.099999999999902,-378.6,518.7999999999993,-27.099999999999902,-610.1999999999986
2010-11-23 04:00:00,AUDJPY,SHORT,JPY,AUD,0.09112922000000001,82.027,-21.999999999999886,-25.7000000000005,-157.69999999999982,105.20000000000067,-25.7000000000005,-157.69999999999982,49.800000000000466,-25.7000000000005,-228.0000000000001
2010-11-23 04:00:00,NZDJPY,SHORT,JPY,NZD,0.09112922000000001,64.207,58.099999999999596,-6.000000000000227,-132.49999999999957,112.89999999999907,-6.000000000000227,-150.89999999999932,103.9999999999992,-6.000000000000227,-239.7999999999996
2010-12-16 08:00:00,AUDJPY,SHORT,JPY,AUD,0.032468369999999996,83.119,12.099999999999511,-14.100000000000534,-37.000000000000455,-37.699999999999534,-39.00000000000006,-39.100000000000534,-6.799999999999784,-46.999999999999886,-39.100000000000534
2010-12-23 20:00:00,NZDCAD,SHORT,CAD,NZD,0.07338433999999999,0.7548,18.299999999999983,-11.900000000000244,-45.70000000000074,-33.69999999999984,-51.20000000000013,-45.70000000000074,-154.29999999999944,-232.79999999999967,-45.70000000000074
2010-12-27 08:00:00,EURAUD,LONG,EUR,AUD,0.03931915999999999,1.31159,-123.20000000000108,45.999999999999375,160.80000000000095,-34.899999999999935,45.999999999999375,189.79999999999995,108.99999999999909,209.69999999999933,189.79999999999995
2010-12-28 20:00:00,GBPCAD,LONG,GBP,CAD,0.016546139999999987,1.53857,-2.4000000000001798,152.09999999999945,56.09999999999893,37.400000000000766,193.00000000000094,56.09999999999893,-2.6999999999999247,256.0000000000007,98.5999999999998
2010-12-28 20:00:00,CADCHF,SHORT,CHF,CAD,0.11669277,0.94956,129.09999999999977,-55.800000000000296,-131.0,71.19999999999904,-55.800000000000296,-161.79999999999973,-238.80000000000013,-265.6000000000003,-161.79999999999973
2011-01-12 20:00:00,NZDUSD,SHORT,USD,NZD,0.012782050000000017,0.76213,-46.39999999999978,-104.80000000000045,-12.799999999999478,-94.40000000000003,-126.10000000000011,-12.799999999999478,61.39999999999923,-165.0000000000007,-96.60000000000002
2011-01-17 12:00:00,NZDJPY,SHORT,JPY,NZD,0.03985688000000001,63.868,16.00000000000037,-13.999999999999346,-33.200000000000074,125.20000000000024,-13.999999999999346,-135.00000000000014,89.50000000000031,-13.999999999999346,-153.50000000000037
2011-01-28 12:00:00,EURGBP,SHORT,GBP,EUR,0.07819624000000003,0.85978,50.09999999999959,-20.799999999999706,-67.50000000000034,65.89999999999985,-20.799999999999706,-88.30000000000004,170.50000000000009,-20.799999999999706,-209.1999999999994
2011-02-09 00:00:00,USDJPY,SHORT,JPY,USD,0.027760060000000003,82.406,-91.19999999999919,-95.99999999999937,-20.800000000001262,-78.09999999999917,-126.09999999999957,-20.800000000001262,-90.2000000000001,-156.19999999999976,-20.800000000001262
2011-02-09 00:00:00,AUDJPY,SHORT,JPY,AUD,0.027760060000000003,83.505,-12.199999999999989,-14.900000000000091,-57.69999999999982,-15.500000000000114,-27.000000000001023,-57.69999999999982,-48.0000000000004,-54.20000000000016,-57.69999999999982
2011-02-09 00:00:00,CADJPY,SHORT,JPY,CAD,0.027760060000000003,82.87,-79.89999999999924,-83.69999999999891,-17.40000000000066,-151.9999999999996,-176.5999999999991,-17.40000000000066,-183.59999999999985,-229.29999999999922,-17.40000000000066
2011-02-14 12:00:00,GBPAUD,SHORT,AUD,GBP,0.045880439999999995,1.59666,-239.70000000000047,-255.4999999999996,-10.499999999999954,-15.700000000000713,-255.4999999999996,-10.499999999999954,-166.8000000000003,-255.4999999999996,-17.199999999999438
2011-03-02 08:00:00,EURAUD,LONG,EUR,AUD,0.041767230000000016,1.36358,138.09999999999877,167.2999999999991,37.700000000000514,161.40000000000043,214.3000000000006,37.700000000000514,139.89999999999947,214.3000000000006,37.700000000000514
2011-03-03 12:00:00,CADJPY,SHORT,JPY,CAD,0.04753684999999999,84.548,12.699999999999534,-81.19999999999976,-12.699999999999534,-53.49999999999966,-81.19999999999976,-30.59999999999974,84.90000000000038,-105.70000000000022,-172.50000000000085
2011-03-21 00:00:00,GBPAUD,SHORT,AUD,GBP,0.16723891999999999,1.62097,21.899999999999142,-34.399999999998876,-70.39999999999935,294.3000000000007,-34.399999999998876,-323.20000000000124,620.1000000000012,-34.399999999998876,-714.2000000000004
2011-03-24 04:00:00,GBPUSD,SHORT,USD,GBP,0.04800336999999999,1.62281,189.60000000000088,-3.4999999999985043,-220.90000000000165,243.20000000000118,-3.4999999999985043,-292.1000000000018,109.70000000000147,-3.4999999999985043,-292.1000000000018
2011-04-01 08:00:00,USDCAD,LONG,USD,CAD,0.016378700000000024,0.96805,-13.299999999999423,6.300000000000194,64.7999999999993,-102.70000000000002,11.800000000000699,112.09999999999943,-113.49999999999972,11.800000000000699,154.49999999999963
2011-04-19 00:00:00,AUDCAD,SHORT,CAD,AUD,0.035907280000000014,1.01029,-81.30000000000193,-92.10000000000163,-67.99999999999918,-142.30000000000186,-147.20000000000067,-67.99999999999918,-218.70000000000056,-223.40000000000026,-67.99999999999918
